species	family
Desmognathus_ocoee	Plethodontidae
Desmognathus_orestes	Plethodontidae
Desmognathus_apalachicolae	Plethodontidae
Desmognathus_brimleyorum	Plethodontidae
Desmognathus_auriculatus	Plethodontidae
Desmognathus_conanti	Plethodontidae
Desmognathus_santeetlah	Plethodontidae
Desmognathus_carolinensis	Plethodontidae
Desmognathus_monticola	Plethodontidae
Desmognathus_organi	Plethodontidae
Desmognathus_imitator	Plethodontidae
Desmognathus_aeneus	Plethodontidae
Desmognathus_folkertsi	Plethodontidae
Desmognathus_quadramaculatus	Plethodontidae
Desmognathus_marmoratus	Plethodontidae
Desmognathus_wrighti	Plethodontidae
Phaeognathus_hubrichti	Plethodontidae
Ensatina_eschscholtzii	Plethodontidae
Plethodon_ainsworthi	Plethodontidae
Plethodon_albagula	Plethodontidae
Plethodon_sequoyah	Plethodontidae
Plethodon_grobmani	Plethodontidae
Plethodon_ocmulgee	Plethodontidae
Plethodon_savannah	Plethodontidae
Plethodon_kisatchie	Plethodontidae
Plethodon_mississippi	Plethodontidae
Plethodon_kiamichi	Plethodontidae
Plethodon_amplus	Plethodontidae
Plethodon_meridianus	Plethodontidae
Plethodon_metcalfi	Plethodontidae
Plethodon_montanus	Plethodontidae
Plethodon_aureolus	Plethodontidae
Plethodon_glutinosus	Plethodontidae
Plethodon_cheoah	Plethodontidae
Plethodon_chattahoochee	Plethodontidae
Plethodon_chlorobryonis	Plethodontidae
Plethodon_variolatus	Plethodontidae
Plethodon_cylindraceus	Plethodontidae
Plethodon_teyahalee	Plethodontidae
Plethodon_shermani	Plethodontidae
Plethodon_jordani	Plethodontidae
Plethodon_caddoensis	Plethodontidae
Plethodon_fourchensis	Plethodontidae
Plethodon_ouachitae	Plethodontidae
Plethodon_kentucki	Plethodontidae
Plethodon_petraeus	Plethodontidae
Plethodon_yonahlossee	Plethodontidae
Plethodon_angusticlavius	Plethodontidae
Plethodon_dorsalis	Plethodontidae
Plethodon_ventralis	Plethodontidae
Plethodon_welleri	Plethodontidae
Plethodon_punctatus	Plethodontidae
Plethodon_wehrlei	Plethodontidae
Plethodon_websteri	Plethodontidae
Plethodon_cinereus	Plethodontidae
Plethodon_shenandoah	Plethodontidae
Plethodon_electromorphus	Plethodontidae
Plethodon_richmondi	Plethodontidae
Plethodon_hubrichti	Plethodontidae
Plethodon_nettingi	Plethodontidae
Plethodon_hoffmani	Plethodontidae
Plethodon_virginia	Plethodontidae
Plethodon_serratus	Plethodontidae
Plethodon_sherando	Plethodontidae
Plethodon_asupak	Plethodontidae
Plethodon_elongatus	Plethodontidae
Plethodon_stormi	Plethodontidae
Plethodon_dunni	Plethodontidae
Plethodon_vehiculum	Plethodontidae
Plethodon_idahoensis	Plethodontidae
Plethodon_vandykei	Plethodontidae
Plethodon_larselli	Plethodontidae
Plethodon_neomexicanus	Plethodontidae
Hydromantes_ambrosii	Plethodontidae
Hydromantes_italicus	Plethodontidae
Hydromantes_strinatii	Plethodontidae
Hydromantes_flavus	Plethodontidae
Hydromantes_supramontis	Plethodontidae
Hydromantes_imperialis	Plethodontidae
Hydromantes_sarrabusensis	Plethodontidae
Hydromantes_genei	Plethodontidae
Hydromantes_brunus	Plethodontidae
Hydromantes_platycephalus	Plethodontidae
Hydromantes_shastae	Plethodontidae
Karsenia_koreana	Plethodontidae
Hemidactylium_scutatum	Plethodontidae
Eurycea_aquatica	Plethodontidae
Eurycea_junaluska	Plethodontidae
Haideotriton_wallacei	Plethodontidae
Eurycea_bislineata	Plethodontidae
Eurycea_cirrigera	Plethodontidae
Eurycea_wilderae	Plethodontidae
Eurycea_guttolineata	Plethodontidae
Eurycea_longicauda	Plethodontidae
Eurycea_lucifuga	Plethodontidae
Eurycea_chamberlaini	Plethodontidae
Eurycea_chisholmensis	Plethodontidae
Eurycea_tonkawae	Plethodontidae
Eurycea_naufragia	Plethodontidae
Eurycea_latitans	Plethodontidae
Eurycea_tridentifera	Plethodontidae
Eurycea_nana	Plethodontidae
Eurycea_neotenes	Plethodontidae
Eurycea_pterophila	Plethodontidae
Eurycea_sosorum	Plethodontidae
Eurycea_troglodytes	Plethodontidae
Eurycea_rathbuni	Plethodontidae
Eurycea_waterlooensis	Plethodontidae
Eurycea_quadridigitata	Plethodontidae
Eurycea_robusta	Plethodontidae
Eurycea_multiplicata	Plethodontidae
Eurycea_spelaea	Plethodontidae
Eurycea_tynerensis	Plethodontidae
Urspelerpes_brucei	Plethodontidae
Gyrinophilus_gulolineatus	Plethodontidae
Gyrinophilus_palleucus	Plethodontidae
Gyrinophilus_subterraneus	Plethodontidae
Gyrinophilus_porphyriticus	Plethodontidae
Pseudotriton_montanus	Plethodontidae
Pseudotriton_ruber	Plethodontidae
Stereochilus_marginatus	Plethodontidae
Batrachoseps_altasierrae	Plethodontidae
Batrachoseps_aridus	Plethodontidae
Batrachoseps_bramei	Plethodontidae
Batrachoseps_gregarius	Plethodontidae
Batrachoseps_nigriventris	Plethodontidae
Batrachoseps_stebbinsi	Plethodontidae
Batrachoseps_simatus	Plethodontidae
Batrachoseps_kawia	Plethodontidae
Batrachoseps_relictus	Plethodontidae
Batrachoseps_diabolicus	Plethodontidae
Batrachoseps_regius	Plethodontidae
Batrachoseps_gabrieli	Plethodontidae
Batrachoseps_gavilanensis	Plethodontidae
Batrachoseps_incognitus	Plethodontidae
Batrachoseps_minor	Plethodontidae
Batrachoseps_major	Plethodontidae
Batrachoseps_pacificus	Plethodontidae
Batrachoseps_luciae	Plethodontidae
Batrachoseps_robustus	Plethodontidae
Batrachoseps_attenuatus	Plethodontidae
Batrachoseps_campi	Plethodontidae
Batrachoseps_wrighti	Plethodontidae
Bolitoglossa_adspersa	Plethodontidae
Bolitoglossa_medemi	Plethodontidae
Bolitoglossa_alberchi	Plethodontidae
Bolitoglossa_altamazonica	Plethodontidae
Bolitoglossa_peruviana	Plethodontidae
Bolitoglossa_palmata	Plethodontidae
Bolitoglossa_alvaradoi	Plethodontidae
Bolitoglossa_dofleini	Plethodontidae
Bolitoglossa_anthracina	Plethodontidae
Bolitoglossa_aureogularis	Plethodontidae
Bolitoglossa_jugivagans	Plethodontidae
Bolitoglossa_robinsoni	Plethodontidae
Bolitoglossa_biseriata	Plethodontidae
Bolitoglossa_sima	Plethodontidae
Bolitoglossa_borburata	Plethodontidae
Bolitoglossa_bramei	Plethodontidae
Bolitoglossa_pesrubra	Plethodontidae
Bolitoglossa_kamuk	Plethodontidae
Bolitoglossa_caldwellae	Plethodontidae
Bolitoglossa_capitana	Plethodontidae
Bolitoglossa_carri	Plethodontidae
Bolitoglossa_oresbia	Plethodontidae
Bolitoglossa_cataguana	Plethodontidae
Bolitoglossa_celaque	Plethodontidae
Bolitoglossa_synoria	Plethodontidae
Bolitoglossa_heiroreias	Plethodontidae
Bolitoglossa_centenorum	Plethodontidae
Bolitoglossa_huehuetenanguensis	Plethodontidae
Bolitoglossa_ninadormida	Plethodontidae
Bolitoglossa_nussbaumi	Plethodontidae
Bolitoglossa_cerroensis	Plethodontidae
Bolitoglossa_epimela	Plethodontidae
Bolitoglossa_marmorea	Plethodontidae
Bolitoglossa_chica	Plethodontidae
Bolitoglossa_chinanteca	Plethodontidae
Bolitoglossa_colonnea	Plethodontidae
Bolitoglossa_nigrescens	Plethodontidae
Bolitoglossa_compacta	Plethodontidae
Bolitoglossa_robusta	Plethodontidae
Bolitoglossa_schizodactyla	Plethodontidae
Bolitoglossa_conanti	Plethodontidae
Bolitoglossa_diaphora	Plethodontidae
Bolitoglossa_dunni	Plethodontidae
Bolitoglossa_copia	Plethodontidae
Bolitoglossa_cuchumatana	Plethodontidae
Bolitoglossa_helmrichi	Plethodontidae
Bolitoglossa_cuna	Plethodontidae
Bolitoglossa_daryorum	Plethodontidae
Bolitoglossa_kaqchikelorum	Plethodontidae
Bolitoglossa_eremia	Plethodontidae
Bolitoglossa_suchitanensis	Plethodontidae
